Id,Date,Title,Short Description
234054,2020-05-29,Uber launches hourly ride booking option in some U.S. cities,"Uber Technologies Inc on Friday said it would offer rides by the hour in some U.S. cities, a feature aimed at helping Americans with essential trips during the coronavirus pandemic."
234265,2020-05-26,Uber cuts 600 jobs in India as lockdown hits business,"Uber Technologies Inc has cut about 600 jobs in India as part of plans to reduce its global workforce by 23%, the company said on Tuesday, joining local rival Ola as the COVID-19 pandemic crushes demand for app-based cab services."
234338,2020-05-22,Uber customer claims company won price-fixing suit because arbitrator was scared,"An Uber customer on Friday asked a Manhattan federal judge to overturn an arbitration win for the company in a price-fixing case, arguing that the arbitrator only ruled in Uber's favor because he was scared."
234422,2020-05-21,Uber has spent $19 million on coronavirus financial assistance for drivers,"Uber Technologies Inc on Thursday for the first time detailed how much it has spent to support its ride-hail drivers and food delivery workers during the coronavirus crisis, which has battered the company and forced it to lay off thousands of employees."
234458,2020-05-20,Four Democratic U.S. senators warn against Uber buying Grubhub,"Four Democratic lawmakers, led by Senator Amy Klobuchar, wrote to antitrust enforcers on Wednesday to warn that plans by Uber Technologies Inc, owner of Uber Eats, to buy rival online food delivery company Grubhub Inc would ""raise serious competition issues"" in many cities."
234602,2020-05-18,"Uber to focus on core rides, delivery business as it cuts 23% of workforce","Uber Technologies Inc <UBER.N> will concentrate on its core businesses in ride-hailing and food delivery and cut 23% of its workforce in an attempt to become profitable despite the coronavirus pandemic, Chief Executive Officer Dara Khosrowshahi said in an email to employees..."
234618,2020-05-17,"U.S. Senator Klobuchar blasts Uber, Grubhub deal talks","U.S. Senator Amy Klobuchar on Sunday blasted merger talks between ride-hailing firm Uber Technologies Inc and online food delivery company Grubhub Inc, calling any deal bad for competition and consumers."
234734,2020-05-14,Uber offer for Grubhub fans worries over delivery fees charged to restaurants,"The possibility that Uber Technologies Inc <UBER.N>, which runs Uber Eats, could acquire Grubhub Inc <GRUB.N> is reigniting some restaurants' worries over the commissions charged to eateries by the third-party delivery companies."
234770,2020-05-13,"Uber to require drivers, riders to wear masks around the world","Uber Technologies, Inc. <UBER.N> on Wednesday said it will require drivers, delivery workers and riders globally to wear a mask as countries around the world begin easing restrictions aimed at curbing the spread of the coronavirus."
234771,2020-05-12,Uber approaches Grubhub with acquisition offer: sources,"Uber Technologies Inc is in negotiations to buy online food delivery company Grubhub Inc in an all-stock deal, according to people familiar with the matter."
234996,2020-05-07,"Uber sees rides recovering from coronavirus lows, banks on food-delivery momentum","Uber Technologies Inc's <UBER.N> ride service bookings slowly recovered in recent weeks as the company expects a coronavirus-related slowdown will delay the goal of becoming profitable by a matter of quarters, not years, Chief Executive Dara Khosrowshahi said on Thursday."
235074,2020-05-06,"Uber to cut 3,700 jobs, CEO Khosrowshahi to waive base salary","Uber Technologies Inc will cut about 3,700 full-time jobs and Chief Executive Officer Dara Khosrowshahi will forgo his base salary for the remainder of the year, the company said on Wednesday, as the COVID-19 pandemic decimates ride-hailing businesses."
235110,2020-05-05,"California sues Uber, Lyft over misclassifying drivers as contractors","California and three of its largest cities on Tuesday sued Uber Technologies Inc and Lyft Inc, accusing them of classifying their drivers improperly as independent contractors instead of employees, evading workplace protections and withholding worker benefits."
235148,2020-05-05,"Uber, Lyft investors want to hear plans to get riders back in cars","As U.S. lockdowns and fears of the coronavirus pandemic stretch into a third month, who wants to take an Uber ride?"
235198,2020-05-04,Uber closes Eats operations in eight smaller markets,"Uber <UBER.N> said on Monday it was closing down its Uber Eats operations in eight markets because they did not offer a clear route to becoming the number one or number two online food delivery operator, its stated aim for its Eats business."
235237,2020-05-01,"Uber must face lawsuit claiming it stifled competition, drove out rival Sidecar","Uber Technologies Inc was ordered by a U.S. judge on Friday to face a lawsuit claiming its illegal predatory pricing and other anticompetitive practices stifled competition, and drove rival Sidecar Technologies Inc out of business."
235441,2020-04-28,Uber tech chief Thuan Pham steps down,"Uber Technologies Inc's <UBER.N> Chief Technology Officer Thuan Pham has resigned, effective May 16, the ride-hailing company said in a regulatory filing https://bit.ly/2SiLDZB on Tuesday."
235855,2020-04-21,Uber launches website to help drivers navigate U.S. unemployment system,"Uber Technologies Inc <UBER.N> on Tuesday launched a website to help its ride-hail and delivery drivers navigate the intricate U.S. unemployment system, with many gig workers still waiting to receive jobless pay provided under a U.S. coronavirus response bill."
236122,2020-04-16,"Uber expects up to $2.2 billion charge, drop in quarterly&nbsp;revenue due to pandemic",Uber Technologies Inc said on Thursday it expects an impairment charge of up to $2.2 billion in the first quarter due to the coronavirus outbreak and revenue to decline by $17 million to $22 million in the quarter.
236173,2020-04-16,Uber Eats sees grocery orders jump in locked down Europe,"Uber Eats said orders for grocery delivery on its platform jumped 59% across Europe in March compared with February as countries locked down to fight the coronavirus, helping offset some of the impact of shuttered restaurants on demand."
